sample_id,text,toxic,word_count,clean_toxic_prob,clean_prediction,tokenizer_family,model_name
75d6eeec56cb23a1,"""

, I will complete a thorough and comprehensive review of this article within the next 48 hours. Please let me know if you have any questions or concerns in the meantime. Thanks!   (talk) 

GA review (see here for what the criteria are, and here for what they are not)
, I've completed my thorough and comprehensive review and re-review of your article, and I find that it meets all the criteria for passage to Good Article status. Prior to its passage, however, I do have some comments and questions that should first be addressed below. Thank you tremendously for all your hard work on this article and others!   (talk) 
It is reasonably well written.
a (prose, no copyvios, spelling and grammar):  b (MoS for lead, layout, word choice, fiction, and lists): 
 
It is factually accurate and verifiable.
a (reference section):  b (citations to reliable sources):  c (OR): 
 
It is broad in its coverage.
a (major aspects):  b (focused): 
 
It follows the neutral point of view policy.
Fair representation without bias: 
 
It is stable.
No edit wars, etc.: 
 
It is illustrated by images and other media, where possible and appropriate.
a (images are tagged and non-free content have fair use rationales):  b (appropriate use with suitable captions): 
 
Overall: 
Pass/Fail: 
 

Lede
 Per Wikipedia:Manual of Style/Lead section, the lede of this article adequately defines the Osvetnik submarine class, establishes the submarine class' necessary context, and explains why this submarine class is otherwise notable. 
 The info box for the submarine class is beautifully formatted and its content is sourced within the prose of the text and by the referenced cited therein.
 As I stated in the articles for the two Osvetnik class submarines, is there no free image of an Osvetnik class submarine for the info box? This is not a deal breaker for GA, but it would certainly add to the article's aesthetics.
 Could one more sentence be added to the lede regarding the distinguishing design features of the Osvetnik class submarines?
 The lede is otherwise well-written, consists of content that is adequately sourced and verifiable, and I have no other comments or questions for this section.

Description and construction
 I suggest starting out the first paragraph of this section by explicitly naming the Osvetnik class.
 While this is a separate matter from this article and its GA qualifications, are there plans in the works to craft an article on the Simonot design?
 Should Maschinenfabrik be spelled out either in parentheses after """"MAN"""" or with """"MAN"""" in parentheses after Maschinenfabrik?
 The section is otherwise well-written, consists of content that is adequately sourced and verifiable, and I have no other comments or questions for this section.

Service history
 I suggest adding a comma after """"On 14 September 1943.""""
 On 10 April, Osvetnik and Hrabri received orders for an operation, but operation did not proceed. Is this because they were subsequently captured by the Italian XVII Corps? If so, this should be made explicit in the prose.
 There should be a wiki-link to Scuttling in the prose for those readers not familiar with this act of deliberately sinking a ship.
 The section is otherwise well-written, consists of content that is adequately sourced and verifiable, and I have no other comments or questions for this section.""",0,541,3.539174213074148e-05,0,bpe,s-nlp/roberta_toxicity_classifier
23c2c5d345a4f3e6,"I hear that Mac OS X is based on Multics 

Hi. I heard somewhere that Mac OS X is based on Multics. I think it used to be in this article. Right now, it says that it's based on UNIX, even though it's based on NextStep, which is based on BSD.",0,51,3.9017042581690475e-05,0,bpe,s-nlp/roberta_toxicity_classifier
c40b6e18a2808095,"To me a nemonic is supposed to provide an easy way to help you remember something.  It shouldn't be hard to remember or hard to remember how to use.  The second nemonic, I feel, is quite complicated, has much information buried in it, is hard to learn how it all goes together, and takes a significant amount of memory to remember how to use all its various parts.  Given that, is it really a nemonic?

A second thing I want to do is give for consideration the nemonic I learned way back when we used paper trig tables.  Sorry, I do not know a reference for it.  And I can not edit it in, because I don't know the markup here on Wiki.

It is:  OH,  AH,  Oh-Ah,  Ah-Oh,  HA,  HO  (Say it moderately fast).
Sine, cosine, tangent, cotangent, secant, cosecant are:  O/H,  A/H,  Oh/Ah,  Ah/Oh,  H/A,  H/O.

Unlike the soa-cah-toa nemonic it gives all six common functions.  But I like to teach only the 1st three, OH, AH, Oh-Ah (simple enough), or even only the first two, OH AH  and have them (students) memorize only Sin, Cos, and Tan   then have them learn and understand that tan= sin/cos and the last three are inverses of the 1st three.

It might sound a bit like a tongue twister at first, but it only took a my high school trig class about 15 minutes to learn it and a good part of that time was laughter  and it is silly enough to be memorable. I still use it after 45+ years and some of my today's students have picked it up too as the one they prefer (over soh cah toa).",0,280,0.00030919117853045464,0,bpe,s-nlp/roberta_toxicity_classifier
ed9fce2caa0c0e28,"""
Did I not just provide two suggestions? @®©Ξ """,0,10,4.5801105443388224e-05,0,bpe,s-nlp/roberta_toxicity_classifier
bfc3ecf2754e71d8,"""

 Thank you! 

Hi, just dropping by to say thanks for supporting my RfA, I totally wasn't expecting to get so much support, it was a really pleasant surprise.   
 

  has smiled at you! Smiles promote WikiLove and hopefully this one has made your day better. Spread the WikiLove by smiling at someone else, whether it be someone you have had disagreements with in the past or a good friend. Happy editing!   Smile at others by adding  to their talk page with a friendly message.""",0,84,3.9396127249347046e-05,0,bpe,s-nlp/roberta_toxicity_classifier
541871fbe9e43350,"""

 2006 clean up 

Hi Yboy. I've given a jolly good hacking to the 2006 Commonwealth Games article. The diffs won't tell you much but the before and after is quite a difference. Basically, I've done some general clean up, put things into a logical progression, and hacked off a few things into sub-pages. I created the  template as a navigation between the main article's sub-topics.

I've also given a complete clean up of the category system (:Category:2006 Commonwealth Games). Everything should be easy to find and this is definitely a style worth applying to the other Commonwealth Games. I also rebuilt Athletics at the 2006 Commonwealth Games from scratch because it was a pile of crap! Hopefully, the 2006 can show a good rough model of what the 2010 one should be like.   (edits) """,0,136,0.0009774296777322888,0,bpe,s-nlp/roberta_toxicity_classifier
9770acfd870b2850,"To the trangie editor, im deeply sorry. I either mucked up the name of the town, or the info i recieved from the CIA was off. Either way, im deeply sorry again. I didnt mean any harm or to vandalism your page.",0,42,0.0004427535168360919,0,bpe,s-nlp/roberta_toxicity_classifier
29734bc830c896a6,"First, I have made the change of Namboodiri to Namboothiri. Second, I want to thank Mel for not reverting the current content.

Since the subject of links has been broached, I wonder if it wouldn't be good to try to resolve that category next, rather than item by item. A cross-wiki link to Wiktionary may be better for some of the links, but for now, I'd like to focus on only the issue of whether the word should be linked or not. 
What should not be linked Plain English words:
crocodile
universe
mortality
theistic 
The time, space, causation, change and eternity articles do include sections on philosophy, but it is embarrassing that the only comment on Asian thought on these matters I found was one sentence in Causality. Consequently, a reader of this article would find little of help in those. Moreover, this article does not discuss the philosophy of time, space, causation, change or eternity in any significant detail. But, I would support linking to those articles once they include significant Asian philosophical content. But, even then, the link should be to the philosophy section, not to the top of the article. I didn't find anything on philosophy or religion in universe or mortality.
time
space
causation
change
eternity

What should be linked Major connections with the subject of another article that will help readers to understand the current article more fully:
Vishwanath
Kashi
Shiva
Ishwara
Manisha Panchakam But only if the article is written promptly.
Nrsimha
Kali
Laksmi 
Buddhism
South India Kashmir is linked, so South India or India should be linked as well (but only the first occurrence). The second is a redlink.

Technical terms should be linked unless they are fully defined in the article:
shlokas
atman But only the first occurrence and it should be spelled consistently.
sacerdotalism

Discussed earlier, see above.
Hindu

Thank you.  (talk)",0,311,4.898841871181503e-05,0,bpe,s-nlp/roberta_toxicity_classifier
3fd1e8eb2ce8bd70,owners of Wikipedia to kick Chad Bryant out of here.  He has a history of doing nothing but fake online fighting with every person he comes in contact with.,0,29,0.003636805573478341,0,bpe,s-nlp/roberta_toxicity_classifier
eef1ba6b248dc244,""", especially how it relates to the expression """"briar patch""""""",0,10,4.262278162059374e-05,0,bpe,s-nlp/roberta_toxicity_classifier
22d6a7fcd7fe1f1c,"He left me a similar message, and if you look at his archives, he has a long history of baiting and taunting people. I was just trying to humble him a bit.76.10.75.168",0,32,0.0006037407438270748,0,bpe,s-nlp/roberta_toxicity_classifier
a712c71e02ac2b61,"Make a justice yourself. 

I am about whom, User:Marwatt brought so many complaints, that are mentioned above.

I have nothing to say more about saying that please make a justice yourself.

I am guilty for something, I affirm. But whatever I am editing in article Marwat is based upon reality, fact and a trueinformation. The User:Marwatt got some personal enmiy with the people, who I mention in the article. I just don't want that enmity to be brought-up here, as WP is not the property of Mr. USer:Marwatt. I have no more evidence of being a true one, except requesting you to make an enquiry yourself and make a justice by being a nuteral one. Also read USer:Addhoc's comment on USer:Marwatt, you will know the frustration of User:Marwat at me, automatically.

A sincere and humble request.",0,136,0.0003010936488863081,0,bpe,s-nlp/roberta_toxicity_classifier
63b7d30c3e318a8e,"""Cinema.currentweek ==

Dude, the site cinema.currentweek is being judged as unreliable by a few editors, who think that the site gives """"dubicious figures"""". As far as I know, the gross given for Velayudham and 7aum Arivu were 89 and 98 crore after 2 months (8 weeks) of running. When both the films released in around 1000 prints each, is that really dubicious? When Enthiran released in 2500 prints and made more than 250 crore after a month, this one cannot be dubicious. I had stated further reasons here to say that the site is authentic enough as long as no other source contradicts it. Please post your views on my talk after you have come to a conclusion. Thanks!  SOS 

== """,0,122,5.376185436034575e-05,0,bpe,s-nlp/roberta_toxicity_classifier
dd1ffc9d0c020f14,I just responded to a cry for help on the Wikiproject Netherlands page and was surprised (and saddened) to see the notice on the contributor's page. Glad to see I don't need to worry about this ever again!,0,38,3.294935231679119e-05,0,bpe,s-nlp/roberta_toxicity_classifier
45496f247d9b4833,"I have every right to post your IP. It's in the article's history for all to see. Where does it meet any of the criteria? Please point it out to me or if you want at least follow through in your attempt to delete the article so that this can be resolved. Please see Wikipedia:Articles for deletion to get it listed. Simply adding the template to this article will not do anything. There are hundreds of books and websites on the issue of Six Sigma. This trademark you speak of does not effect this website (as previously stated, I think you're referring to the logo).",0,105,4.040270869154483e-05,0,bpe,s-nlp/roberta_toxicity_classifier
a0ea5936107c9008,"Saddhiyama, Wikipedia articles do not condemn, or judge, the subjects. Have a look at the articles on Hitler, or Stalin, or Mussolini. I will continue to delete the text in question. If you really think that is vandalism, then you know the avanues to explore, I suppose, but I feel you will be disappointed. Ah well.",0,56,0.0002478084643371403,0,bpe,s-nlp/roberta_toxicity_classifier
87c7bb7fc6ba3051,"""

Comments on your work as administrator

Now that the dust has cleared a bit, I thought it fitting to give you some feedback on the events of a couple of days ago. Do you know what a kyosaku is? In the zendo, when you """"lose your mind"""", you can request to be struck on the shoulder with a bamboo stick, to recover your alertness. Even if unrequested, I consider the block you imposed on me as a kyosaku, a welcome reminder not to let emotions get the better of me. After all, Wikipedia practice is very much like zen practice: You have to drop your ego to write well, and if done well the writing itself cuts ego further.

Paradoxically, however, that good effect came out of an action that was not so good. It came from an abuse of power, by you against me. When I am dealing with another user who laces his edits with vulgarities and ad hominem attacks, what I expect from the administrators is not one-sided, vindictive reactions, even if for a moment I lose my temper, but even-handed action that restores order and helps everyone maintain the focus on the writing. I am disappointed that you were not able to provide that this time around. I hope that this has been a learning experience for you as it has been for me, and that in the future our interaction will be more constructive than it has been so far.  

""",0,247,6.821049464633688e-05,0,bpe,s-nlp/roberta_toxicity_classifier
aee932cf51098db3,"""

 WJJA/MeTV 

I'll be working on merging everything seemlessly later tonight when I get home to WJJA ). '''''' • (chatter) """,0,22,6.725828279741108e-05,0,bpe,s-nlp/roberta_toxicity_classifier
f73dc10480f7aa7a,"So, are you suggesting that I stop objecting when people like Dodo violate the rules?  Because, he did violate the rules, and I objected.  Dodo ran off, and the puppets swarmed.  (Rather than 'sock puppets' or 'meat puppets', perhaps they should be called, 'gang puppets'.)",0,45,0.011437911540269852,0,bpe,s-nlp/roberta_toxicity_classifier
dfac06361b16a373,"If you cannot see the time-table properly, then i am sorry but you are wrong. Delhi's Terminal 3 is now the Main Hub of Air India and is going to be connected to Hyderabad, Chennai, Kochi, Ahmedabad apart from Amritsar, Kolkata and Mumbai

AI633 = Ahmedabad-Delhi
AI639/187 = Amritsar-Delhi (AI187 Amritsar-Delhi Leg is on A320, Delhi-Toronto on Boeing 777-300ER)
AI623 = Banaglore-Delhi
AI643 = Chennai-Delhi
AI127 = Hyderabad-Delhi (AI127 Hyderabad-Delhi leg is on A320, Delhi-Chicago on Boeing 777-300ER)
AI693 = Kochi-Delhi
AI681 = Kolkata-Delhi
AI101/143/314/348 = Mumbai-Delhi (Except AI101, all the remaining Mumbai-Delhi flights are on a A320 family aircraft, it is from Delhi, passengers board Boeing 777s/Airbus A330s to go to Paris, Hong Kong, Osaka, Shanghai)

When we say these Cities are connected to Delhi, They are operated on Airbus A320 family aircraft using Air India Callsign and Code

You don't always have references for each and every route, you have to check the time-table and schedule(  )",0,159,3.6074885429115966e-05,0,bpe,s-nlp/roberta_toxicity_classifier
3fc161e980d1639a,"Interlude Page Review 

Hello, and thank you for taking the time to review Interlude's page. I just have some questions about why the page was rejected. You mention that I treat it as notable in it's own right, and that references are about Interlude and not on the campaigns per se. In terms of reference, I included sources such as Fast Company, TechCrunch, Yahoo News, and TIME... so I'm not sure I understand the comment. Additionally, the page follows the format of other entries I've seen, for example: https://en.wikipedia.org/wiki/Droga5. It would be extremely helpful if you could provide more detail on how I could improve the entry and have my submission approved. Thanks!",0,113,3.4460135793779045e-05,0,bpe,s-nlp/roberta_toxicity_classifier
095b5d08ffe50a3c,"""
I'm letting C TtT have at it.  We'll see how he does.  I don't want to be a cross purposes with his good offices.  (☎) """,0,27,4.4321626774035394e-05,0,bpe,s-nlp/roberta_toxicity_classifier
a293d8360ace39cb,"""

 Invitation to take part in a study 

I am a Wikipedian, who is studying the phenomenon on Wikipedia. I need your help to conduct my research on about understanding """"Motivation of Wikipedia contributors."""" I would like to invite you to . Please give me your valuable time, which estimates about 20 minutes. I chose you as a English Wikipedia user who made edits recently through the RecentChange page. Refer to the first page in the online survey form for more information on the study and me.  """,0,88,3.744613422895782e-05,0,bpe,s-nlp/roberta_toxicity_classifier
efb775cf56976af4,"Modern excommunication
Mgr Elio Sgreccia, of the Pontifical Academy for Life, has declared that the canonical laws on abortion would also apply to anyone who takes the abortion pill, following the decision by Italy’s drugs regulation agency to authorise its use.",0,41,4.429128603078425e-05,0,bpe,s-nlp/roberta_toxicity_classifier
1e293dac813763c8,"""I disagree. The minority view in question regards the group of people to whom the term is being applied. You cannot use the 50% plus 1 whenever it is convenient. Minority views are also relevant, and in this case it is a matter of defining the subject by both sides. Please don't turn this around as if I was pushing for the ELF views on the lead of the vegetarianism article. You are the one who is pushing a POV. The FBI is not an authority on terrorism. They cannot define who is a terrorist. That is why we have guidelines such as wp:terrorist and the article on """"terrorist organizations"""" merely points to who classifies who, instead of categorizing through verifiable sources. There is not authority on terrorism, and your version of the article is totally unacceptable. Notable authors such as Noam Chomsky think that the state for whom the FBI works is terrorist and you don't see me pushing for such sort of classification.   

""",0,166,3.697770807775669e-05,0,bpe,s-nlp/roberta_toxicity_classifier
4a2f9f1ef2b21b28,"Time for a Peer Review!
It is now time for another peer review. In particular, I am interested to see opinions regarding whether the current article is overly biased in favor of the subject. At the same time, I think that it is necessary to establish for the reader why this particular individual is important. After all, it is quite a lot to read.  Although I think that we have incorporated a good criticism section, I want to ensure that this article reads like an encyclopedia article rather than a fan page.",0,92,3.353043939569034e-05,0,bpe,s-nlp/roberta_toxicity_classifier
74bbbe7feb2c2851,"Oh no, please fweddy pwease don't block me i will have no meaning left in my life, LOL you pleb",0,20,0.01778540387749672,0,bpe,s-nlp/roberta_toxicity_classifier
e86e3fb02f079544,"""
2. The other at overbite.crewer (yada, yada) """,0,9,0.0009416291723027825,0,bpe,s-nlp/roberta_toxicity_classifier
076cfda02b6963b1,")

So all the sources on here saying that Ukip are centre right are wrong then. Your assumption that Ukip are right wing automatically means you are calling me right wing. I am not, my political spectrum is centralist, I do not agree with right wing party ideologies. Why would I join one? You are calling me right wing, so you will be waiting a while for your apology, when Ukip are represented in a true light and not by left leaning sources. You will get one. Next you will be telling me all the ex Labour , lib dems etc are right wing, even Reuters call us centre right: http://blogs.reuters.com/great-debate-uk/2011/03/08/ukip-replacing-the-lib-dems-or-taking-on-the-tories/

Or that Lord Stodart was once Labour and former councillors that were formerly Labour such as Derrick Huckfield (Staffordshire CC). 

Ukip are centre right.

Once again I will apologise when you with draw the remark that I am right wing, this is asserted by calling my party right wing. (",0,161,3.651000224635936e-05,0,bpe,s-nlp/roberta_toxicity_classifier
1fb2ecda81509576,"I've removed the redlinked items. That would have been my only objection to taking down the tags, so I would say go ahead and do it.  (talk) (contributions)",0,28,4.517157867667265e-05,0,bpe,s-nlp/roberta_toxicity_classifier
be2924ac0795f71c,"WPFood 

Sorry about the tag, we tried to eliminate as manyfalse-positives as possible, but we are only human. If any thing like this occurs on any other article, please let us know ASAP.

 ( Blah blah...)",0,36,0.00018783162522595376,0,bpe,s-nlp/roberta_toxicity_classifier
f4e7a769a94d714e,Hi - any word from Helixweb? I'd like to see Helixweb's stalking reverts on Edamame and two other pages reverted. What are your thoughts? I also really don't want to see his/her messages sitting on my talk page. Can I revert those as well?  (Talk),0,45,3.9575206756126136e-05,0,bpe,s-nlp/roberta_toxicity_classifier
eae4446debc9c257,I am tired of neurotic idiots messing with my page and my links. I asked this Ebike weirdo to email  me but he hasn't done it yet. Who can act as a mediator to resolve this. I want him to leave me alone. Tell him to go bother someone else.  richzubaty  att  hotmail.com,0,53,0.9718428254127502,1,bpe,s-nlp/roberta_toxicity_classifier
7e7b5bc1e9243267,"""

""""Strong encrypted F2F networks will mainly use strong symmetric encryption (in particular, the only theoretically secure one-time pad) for every link.""""
Who ever wrote this article could do with a brush up on practical cryptography (no..not the book). OTP is pretty unpractical here.""",0,44,3.535456562531181e-05,0,bpe,s-nlp/roberta_toxicity_classifier
126ea33d09d65682,"=Where are the reliable sources for the shooting

Is this a blog or an encyclopedia? I will continue removing un-founded statements. Prove that Wikipedia is NOT a socialist blog by leaving it alone.",0,33,0.00035134851350449026,0,bpe,s-nlp/roberta_toxicity_classifier
67c9ac3c62115d63,""" 

The difference between loudness and sound volume (SPL) is far from obvious to many casual Earthling readers. Worth pointing out in this context? I already said I think so. If you don't care about the link, then don't click on it. 

Occam's Razor? What competing theories are being tested here? If you mean """"Apply some parsimony,"""" why be parsimonious with connections to other information in an encyclopedia? 

_  """,0,70,5.4361742513719946e-05,0,bpe,s-nlp/roberta_toxicity_classifier
907b2aaf9b237f81,"""

 September 2007 
 Please stop. If you continue to vandalize Wikipedia, as you did to De Morgan's laws, you will be blocked from editing.   T/C 
If this is a shared IP address, and you didn't make any unconstructive edits, consider creating an account for yourself so you can avoid further irrelevant warnings.""",0,52,0.0001409110554959625,0,bpe,s-nlp/roberta_toxicity_classifier
adebc4a14337e939,I would consider a simple declarative statement: The American periodical Brooklyn Rail has published diaper lover fiction. citation citation to be permisable use of the primary sources. Pretty much anything else and you are getting into analysis.207.69.140.25,0,37,3.526271029841155e-05,0,bpe,s-nlp/roberta_toxicity_classifier
2578cdc06a393806,"""
 Clear View 
Hi, thanks for message. I deleted your article because 
it did not provide independent verifiable sources to enable us to verify the facts and show that it meets the notability guidelines. 
It was written in a promotional tone. Articles must be neutral and encyclopaedic. Examples of unsourced claims presented as fact include: local and architectural importance... successful and well regarded...  enjoyed a wonderful and unobstructed view... luscious... tremendously modern dream home
... a favourable spot — and so on... it reads like an estate agent's blurb
The article was created in a single edit without wikilinks or references, and looks as if was copied from an unknown and possibly copyrighted source.
I'll shortly post the text   -  talk to me? """,0,124,3.4246080758748576e-05,0,bpe,s-nlp/roberta_toxicity_classifier
87741a1801576ce8,All we are doing here is linking to e copies of papers published by Klenner. We are not endorsing everything that is hosted by that site. If anyone can show the papers have been tampered with to promote a point of view then that would be a reason not to link. Otherwise they should stay.,0,55,3.307058068457991e-05,0,bpe,s-nlp/roberta_toxicity_classifier
14263bc51c58eac1,"So I guess you are now incharge of all things wikipedia, eh?  Just because you have a problem with it does not mean that there is a problem.  you are not in charge of Wikipedia and you are not in charge of me.  I think it looks just fine.",0,49,3.5594552173279226e-05,0,bpe,s-nlp/roberta_toxicity_classifier
8fae2990f8963f25,"""

 Please do not continue to violate Wikipedia's neutral point of view policy, as you did with this edit to Alex Barron (American football). If you continue to do so, you will be blocked from editing.   Talk """,0,38,4.372352850623429e-05,0,bpe,s-nlp/roberta_toxicity_classifier
3eccffa79edf6530,""" 2007 (UTC)

I love the South Beach Diet - when I started it I was 278lbs and at 31 having breathing problems, chest pains and all kind of problems. I am 6'4"""" and always carried the weight well I thought. I have now lost 53lbs since March and am a lot healthier and fitter, without doing much more exercise. I have to admit that as a total foodie and cook I enjoying using my imagination to create healthy meals within phase I and II and it works for me. I don't miss bread, potatoes or pasta in the slightest. Beer was my big problem, but now I just have few glasses of Argentine malbec instead! ;) Happy days  08:48, 24 August""",0,122,3.7331890780478716e-05,0,bpe,s-nlp/roberta_toxicity_classifier
f36a26863844a0aa,"Attention Used Asswipe 

For the love of God, please stop banning my accounts from seeing the light of day. So far, you managed to murder Steven1350, Steven13500, and Steven135000. Now I am forced to use Steven1350000, and believe me, those zeros can grow to be quite lengthy if you keep banning me. Believe me, I can get so many unique IP address' that banning me is a waste of time (since you see I am already on my 4th user account [and I couldnt care less for your policy on that]). Showing off my number of banned accounts to all my friends is fun, so if you wanna play it that way, remember that you have an audience rooting for you

And another thing. You wiki admins are all Caption retards. In the page http://en.wikipedia.org/wiki/Wikipedia:Requests_for_checkuser/Case/Mattkachu , you claim that Mattkachu==Steven1350. This is completly wrong....and you should use powersander to take the idiocy from your face.

Please feel free to comment on my usertalk page, as I am in dire need of a good laugh from an nice empty threat you people like to send me so often.

PS....do you have any peanut butter, cuz I could go for a nice PB & J sandwich about now

Cheers,",0,207,0.08789952844381332,0,bpe,s-nlp/roberta_toxicity_classifier
58cb2ddfeb4a852e,"You are right, and that is hard when you are writing an article for
a celebrity, wouldent you agree?",0,19,3.497182478895411e-05,0,bpe,s-nlp/roberta_toxicity_classifier
4e71a7bd62e91e39,"SAM LICATA WAS A MEMBER OF THE BACKSTREET BOYS 

TO ALL PEOPLE READING THIS THERE WAS A FORMER BACKSTREET BOYS MEMBER SAM LICATA (PHOENIX STONE) HE WAS A MEMBER IN THEIR EARLY YEARS YET WIKIPEDIA IS TOO STUPID AND MORONIC TO INCLUDE IT. PLEASE INCLUDE THIS OR I WILL WHEN MY ACCOUNT GETS AUTOCONFIRMED GOT IT",0,56,0.9878169894218445,1,bpe,s-nlp/roberta_toxicity_classifier
f13c51356a37c92b,I think it would help if you did.  Some enforcement regimes are progressive (the arbitrators decide on this in their final decision in the arbitration) and administrators take the history of past infractions into account in calculating a reasonable block period.   Tony Sidaway,0,43,3.3841304684756324e-05,0,bpe,s-nlp/roberta_toxicity_classifier
54d6962fd33d0090,"I did quote a good source 

I quoted QRZ.COM which is an amateur radio callsign database and I also linked to Tim Gaines's Amateur radio website. Your apology is expected promptly and my changes will be restored, or you will be talking with my attorney!",0,45,3.9657112210989e-05,0,bpe,s-nlp/roberta_toxicity_classifier
68df2d16583dfc83,"WikiPolice Barnstar 

Dear Travis, I hereby award you the WikiPolice Truncheon for your tireless efforts in censorship and suppression of free speech.  You really are a fine member of the force.  Wield your truncheon with pride WikiPoliceman, go forth and suppress. PS, I would desist from playing with your delete button for too long, your eyesight already looks questionable.  

Take your award like a man, wear it with pride dude.",0,70,0.002923453925177455,0,bpe,s-nlp/roberta_toxicity_classifier
d91385fdad489fe3,These small changes in the citations might be helpful?,0,9,3.550240944605321e-05,0,bpe,s-nlp/roberta_toxicity_classifier
4c6847b4f29f2ce7,To user 'Ted': I AM NOT VANDALIZING THIS PAGE. I AM MERELY STATING KNOWN FACTS ON GAMBOTTO'S LIFE WHICH SHOULD BE INCLUDED IN HER WIKIPEDIA ENTRY,0,26,0.0004190175386611372,0,bpe,s-nlp/roberta_toxicity_classifier
878ade59d5ba6aaa,"""Thank you for experimenting with  Wikipedia. Your test worked, and it has been reverted or removed. Please use the sandbox for any other tests you may want to do. Take a look at the welcome page to learn more about contributing to our encyclopedia. Isis4563(talk) """,0,46,3.547076994436793e-05,0,bpe,s-nlp/roberta_toxicity_classifier
e05fc3f5f2cc4d26,"Not sure I completely agree. You seem to be assuming rational behaviour on the part of consumers, whereas we often buy goods and services on the basis of irrational choices (cigarette, anyone?). The result of this is inelastic demand for goods and services to which people have some sort of emotional attachment or addiction - that is, if gas prices go up by 1000%, consumption may only drop 10%. The big increase in gas prices in the UK in the 1990s caused protests - but gas consumption and miles driven by car drivers continued to increase. Indeed, the trend in the UK is now towards
large and inefficient 4 wheel drive vehicles.",0,112,3.386183743714355e-05,0,bpe,s-nlp/roberta_toxicity_classifier
d2ecd8f91838ef73,"""
Oops, I just realized what happened. I thought you were adding the template, and did it wrong. Someone else messed it up. I'll clean it up.(Talk) """,0,28,0.0001237367541762069,0,bpe,s-nlp/roberta_toxicity_classifier
cbc90718541bfb15,"Please! Some more time!
After a brief hiatus, I've found 15 image FUR requests on my page for Feb. 13-14 alone! You can see from the notices above these that I've been diligent in trying to apply fair-use rationales where I can. (In a couple of cases, even pulling back and going along with an image-deletion that in retrospect did seem proper and necessary.) But 15 in two days is an awful lot to ask. I think the policy is down to two days after a notice goes up, and I would just ask for a few more, say a week, to address them all one way or another. Thanks for understanding,",0,112,3.4397555282339454e-05,0,bpe,s-nlp/roberta_toxicity_classifier
04c60ba9dea513ab,"is in the discussion page where a suggestion is made. WTF? If Pats1 cannot handle the truth, then step aside.",0,20,0.07576887309551239,0,bpe,s-nlp/roberta_toxicity_classifier
816c334cdc6b21ea,"Here's the links for chapter 14 and 15 streaming: CHAPTER 14: 
http://www.animerumor.com/forums/showthread.php?s=adc584a994082c5cbb7f7947f7bd5cc7&t;=3239
CHAPTER 15: http://www.animerumor.com/forums/showthread.php?s=adc584a994082c5cbb7f7947f7bd5cc7&t;=3240",0,15,3.848846608889289e-05,0,bpe,s-nlp/roberta_toxicity_classifier
121a37dc45f19664,Yeah sum1 needs to sort out all tht,0,8,0.00014145976456347853,0,bpe,s-nlp/roberta_toxicity_classifier
9875ede2131e7d86,"Wlstutts

Thanks for your help! I think I got it. Now I have a new question...some how I was logged off wiki during my editing, so now all of my most recent edits are showing my IP address. Is there a way I can change that to just show my user name?",0,52,4.2720246710814536e-05,0,bpe,s-nlp/roberta_toxicity_classifier
a015fa03234af3d5,"""

 May 2008 
 You should wait for others to write an article about subjects in which you are personally involved. This applies to articles about you, your achievements, your band, your business, your publications, your website, your relatives, and any other possible conflict of interest. 

Creating an article about yourself is strongly discouraged. If you create such an article, it might be listed on articles for deletion. Deletion is not certain, but many feel strongly that you should not start articles about yourself. This is because independent creation encourages independent validation of both significance and verifiability. All edits to articles must conform to Wikipedia:No original research, Wikipedia:Neutral point of view, and Wikipedia:Verifiability. 

If you are not """"notable"""" under Wikipedia guidelines, creating an article about yourself may violate the policy that Wikipedia is not a personal webspace provider and would thus qualify for speedy deletion.  If your achievements, etc., are verifiable and genuinely notable, and thus suitable for inclusion in Wikipedia, someone else will probably create an article about you sooner or later. (See Wikipedia:Wikipedians with articles.)     """,0,177,3.932304389309138e-05,0,bpe,s-nlp/roberta_toxicity_classifier
845f750e4edf3ae3,"It turns out that no formal process is required in order to become an editor, so nothing's stopping you from making an attempt at changing this page.  Of course, not everyone's necessarily going to agree with your suggestions. Of course, given that the name you chose is a popular but deeply flawed apologetic argument made famous by C.S. Lewis, I'm going to guess that you just might have some problems with bias.",0,72,3.448100687819533e-05,0,bpe,s-nlp/roberta_toxicity_classifier
